ocid,유료아이템착용 개수,총 코디금액(원),착용코디금액(원),스페셜라벨 개수,레드라벨 개수,마스터라벨 개수,일루전 링 개수,"비싼 헤어(부티크, 마스터라벨) 유무",헤어 믹스염색 여부,헤어 믹스염색 비율,성형 믹스염색 여부,성형 믹스염색 비율,착용 아이템 리스트,"착용 헤어,성형,피부",세분화 유저 그룹
671a99f82837acaa73629dda08831b82,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","빨간색 룰루 헤어, 흥흥 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
b8e3237b06e10c5735e2090d5ca4a61f,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 모험가 썬콜 부츠, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","초록색 시크릿 보브 헤어, 칼리 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ab1d6c3059ac6061d3dfb3f86406dcf3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
9a48499267f425f005c4824509bc6fe4,1,11000,11000,1,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 심검유혼, 하이퍼 버닝 소드","검은색 허쉬 헤어, 차분한 루시드 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
6b3351e85f0e9eb1c3f7a91c5c819169,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 엔젤링 헤어, 하트 뿅뿅 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
69f8fb185122eb737696f5c952c749d4,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
7861343cb75c398cd7a216df69ab9b9c,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지, 유니온 싱크 말풍선 반지, 유니온 싱크 명찰 반지","검은색 설야 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1862a91d882825ab2db2bc59ecde3a96,0,0,0,0,0,0,0,0,0,0,0,0,"투명 모자, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","검은색 솜솜이 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
51b1ef2990ebecf8004b6fa53f4beea0,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","주황색 룰루 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
912d8a7209e0a177a19363ad829ceddc,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드","검은색 다크 포숑 헤어, 멍한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4e4a9620650d5a60bea92a83de4d7ae6,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","갈색 리커버 헤어, 멍한 오드아이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ee89eb6d7b322f6395b5c1db8f086811,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
9a7a9dc6bf9ad12febf964219139b1c5,3,80880,44880,0,2,0,0,0,1,50,1,50,"콩콩 모래토끼, 발그레 발그레, 투명 안경, 투명 귀고리, 블링 아쿠아 마린, 투명 신발, 투명 장갑, 투명 망토, 백곰 수선 클립","탈색초록 에반 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
004a8e007b27ad1fa1dc7e836991ec15,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 달구름 헤어, 살짝 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
242833e4f70fa86bd0a860a31eb489d1,1,8800,8800,1,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화의 잔향, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 리르하 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
ddf3769596eb2a7be7705fd9b4320ab1,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","노란색 시그널 헤어, 하트 뿅뿅 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4f9e2e8aefa18da5cb2e6ca8a2da2aad,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드","검은색 설화 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ad0c7f5ccec3f570bc4407a855f2aa54,0,0,0,0,0,0,0,0,0,0,0,0,"난생 처음 모자, 인형핑크, 투명 안경, 투명 귀고리, 난생 처음 슈트, 난생 첫걸음, 난생 처음 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 블링 토벤 헤어, 냉소적인 아잉 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
3f36370b961c15e609bace1e0221ad66,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","갈색 설화 헤어, 루시드 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
c08f5b238be1e6a79e969a78e2be7c11,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
fb58188b3e5b624e058c038548f3e524,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 명찰 반지","빨간색 허쉬 헤어, 홍매화 렌 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
a4ce52cfab58bf6ed50b4606e2bfda29,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 인형핑크, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 푸른 하늘 은하수, 황혼의 모래시계, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 허쉬 헤어, 제롬 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
df22151da90a738dfcdea1feaaa7f858,0,0,0,0,0,0,0,0,0,0,0,0,"투명 모자, 인형핑크, 투명 안경, 투명 귀고리, 냐옹이 롱후디, 전장의 발키리 슈즈, 투명 장갑, 황혼의 모래시계","보라색 보스 진 힐라 헤어, 샤이닝 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
001e51e7b5575d34bf33ef98d9799f16,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 룰루 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
4f505b873d2d39a4e8d0cf0fca356b96,3,53940,5940,0,0,0,0,0,1,90,0,0,"가려진 빛, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 전장의 발키리 슈즈, 투명 장갑, 밤 비단 두루마기, 별의 긍지","파란색 잔혹 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
dcd7fac6ab2d2dd9dc22ef6ba63320c7,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 컬리 헤어, 침착한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
bd5cfa52cd48270d8243b5da5243178e,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 투명 무기, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 리르하 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ca88a563af02e603c56a20561282e420,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","초록색 설화 헤어, 홍매화 렌 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
89e0d0cc98dc36d5208ca6a3e499d244efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설야 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
cdb98419a449d024eba3405baf365dfc,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
5b49562fc3e35948e9234d272c9a7ae9,0,48000,0,0,0,0,0,0,1,1,0,0,"전장의 발키리 모자, 전장의 발키리 슈트, 전장의 발키리 슈즈, 전장의 발키리 케이프, 전장의 발키리 소드","보라색 포니테일 별구름 헤어, 졸린 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
83b170e52eca90903b8e086df947f839,4,6028,6028,1,0,0,0,0,0,0,0,0,"트럼프 하트, 인형핑크, 투명 안경, 투명 귀고리, 에버니아 로브, 가시덤불, 투명 장갑, 드리운 그림자, 화이트 쇼콜라 베어, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","보라색 아침등교 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
3d70abede044ae85f88828309f8528e7,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","검은색 설화 헤어, 설매화 렌 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
cc9fe8567a998ae2df8b9e17c09a05c6,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
501054079eb4999d658980b4de6cfd90,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 데이즈 헤어, 졸린 조용한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4a441c97f9f6e8a9754d1d43b7cd14d8,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 멋져 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
84d7266058ec2648db63282b103aa155,0,48000,0,0,0,0,0,0,1,16,0,0,"투명 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 검정콩 멍뭉이 신발, 투명 장갑, 투명 망토, 투명 무기","검은색 데이즈 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
a941424d42746f9d6300b9f2f1f7a83e,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 인형핑크, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 투명 망토, 쑥쑥 화분 명찰 반지, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 산뜻 단발 헤어, 냉소적인 아잉 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
ffbfeba9ade604712d2467828ee4db6d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","빨간색 데이즈 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
5a9b33383e6c6335b391a71a19f86937,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드","검은색 룰루 헤어, 동그래 얼굴, 고져스 피부",3. 순수 무료 유저 (지출 0원)
0fbd8707080712eb81dbfa76f747f8db,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
dda9cb7a4477c5d84c68b80e5f6251df,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","빨간색 설야 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1dff61f44c2999793b4bdd44dc456045,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 투명 무기, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
4294147ecee838880718848687f23cdc,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","검은색 시그널 헤어, 하트 뿅뿅 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
5ab7e5b7bd5972c80e15f6fad3150553,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 아침등교 헤어, 꼬맹이 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
75c9b79eee7b17f7f6f3d1c03636a928,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 황혼의 모래시계, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 달구름 헤어, 살짝 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
a1dbbf60c8ea8ef07c4f0eae38ca7dc6,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 꿈 속의 빛, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 드림 랜드, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 쫑쫑 시아 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
417cfcec0fa745fc34e86d9f4f0615aa,0,0,0,0,0,0,0,0,0,0,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리, 투명 장갑","검은색 달구름 헤어, 멋져 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4d9fe45e671e54de202a0a779364e651,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 검정콩 멍뭉이 신발, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설야 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
d8074e0b6b93a88f0fa225b420d21187,5,45900,9900,0,0,0,0,0,1,50,1,50,"곰도리 귀, 투명 얼굴장식, 투명 안경, 투명 귀고리, 곰나잇 잠옷, 곰도리 귀 양말, 투명 장갑, 곰나잇 인사, 곰나잇 곰인형","보라색 너의 안개꽃 헤어, 울망졸망 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
2225932f9bd2af7088e480c4594026e2,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
cef68d484088289a780bf86b068726f0efe8d04e6d233bd35cf2fabdeb93fb0d,1,3960,3960,1,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 고스로리 구두, 투명 장갑, 투명 망토, 조디악 스태프","검은색 하리화 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
b86f80c657e2ed3d9a9731e55f23e9eb,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
3123a9c13aed0de7d37084b58654a992,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 달구름 헤어, 흥흥 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
a5506758632c9268e00fc81bf282ae3c,1,2500,2500,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 모험가 섀도어 마스크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 리커버 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
9b562b59293cd696391980d48fedf48e6fbb98200a15be5bcc73a64995849e9c,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 안젤라 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
6d010b7fbc94354ad6edc4f913a1a06e,0,0,0,0,0,0,0,0,0,0,0,0,"빨간색 우비모자, 인형핑크, 투명 안경, 투명 귀고리, 빨간색 우비, 핑크장화, 하트리본 글러브, 아기양 망토, 투명 무기","검은색 나도 핑크빈 헤어, 오물오물 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
